"","x6","x5","x4","x3","x2","x1","y"
"11221",6.1689,7.0655,7.6585,8.1274,8.5564,8.9728,9.3852
"11222",6.1377,7.0532,7.6553,8.1293,8.5626,8.9831,9.3996
"11223",6.2019,7.1472,7.7591,8.2384,8.6758,9.1,9.52
"11224",6.2086,7.1299,7.7332,8.2086,8.6431,9.0647,9.4821
"11225",6.1747,7.1217,7.7439,8.2357,8.6858,9.1228,9.5555
"11226",6.1508,7.1582,7.8125,8.3273,8.798,9.2548,9.7071
"11227",6.1557,7.2063,7.8715,8.3867,8.8555,9.3099,9.7597
"11228",6.1349,7.0537,7.674,8.1705,8.6263,9.0693,9.5081
"11229",6.1308,7.1734,7.8538,8.3903,8.8808,9.3569,9.8285
"11230",6.1669,7.2055,7.8758,8.4019,8.8824,9.3486,9.8103
"11231",6.19,7.1163,7.7382,8.2356,8.6922,9.1357,9.575
"11232",6.1473,7.203,7.8736,8.3943,8.8685,9.3283,9.7836
"11233",6.1742,7.2306,7.9105,8.4436,8.9303,9.4024,9.8698
"11234",6.1574,7.2095,7.8776,8.3963,8.8684,9.3262,9.7794
"11235",6.1674,7.1349,7.7685,8.2689,8.7268,9.1713,9.6115
"11236",6.1358,7.0873,7.7156,8.2128,8.6682,9.1104,9.5483
"11237",6.1609,7.1514,7.8044,8.3225,8.7972,9.2581,9.7146
"11238",6.1438,7.1074,7.7326,8.2225,8.6698,9.1037,9.5335
"11239",6.1984,7.193,7.8402,8.3504,8.8168,9.2694,9.7176
"11240",6.1368,7.0808,7.7142,8.2202,8.6848,9.1361,9.5833
"11241",6.1195,7.1988,7.8838,8.4141,8.8966,9.3643,9.8274
"11242",6.1362,7.0567,7.6806,8.1813,8.6415,9.0888,9.532
"11243",6.1863,7.1894,7.8392,8.3501,8.8166,9.2693,9.7175
"11244",6.1236,7.1404,7.8096,8.3397,8.8252,9.2966,9.7635
"11245",6.162,7.1159,7.7422,8.2372,8.6902,9.13,9.5656
"11246",6.1428,7.1135,7.7407,8.2309,8.6782,9.1121,9.5417
"11247",6.15,7.1506,7.8037,8.3186,8.7895,9.2466,9.6992
"11248",6.2005,7.0924,7.6871,8.1599,8.593,9.0135,9.43
"11249",6.1729,7.1338,7.7716,8.2792,8.7445,9.1964,9.644
"11250",6.1825,7.1412,7.7623,8.2494,8.6941,9.1256,9.5528
"11251",6.1921,7.1619,7.7989,8.3033,8.7651,9.2133,9.6573
"11252",6.1763,7.2191,7.8793,8.3914,8.8575,9.3093,9.7566
"11253",6.1845,7.1748,7.8091,8.3037,8.7546,9.1917,9.6246
"11254",6.1698,7.06,7.6663,8.1537,8.6017,9.0371,9.4685
"11255",6.2042,7.2086,7.8619,8.3771,8.8479,9.3048,9.7572
"11256",6.1208,7.1282,7.791,8.3158,8.7964,9.2631,9.7254
"11257",6.1964,7.1635,7.7995,8.3034,8.7647,9.2125,9.6559
"11258",6.1436,7.1944,7.8775,8.4159,8.9082,9.386,9.8591
"11259",6.1679,7.0912,7.7043,8.1915,8.6381,9.0717,9.5012
"11260",6.1283,7.0878,7.7274,8.2366,8.7037,9.1575,9.607
"11261",6.1507,7.1157,7.7444,8.2388,8.6906,9.129,9.5632
"11262",6.1544,7.1384,7.7763,8.2769,8.7341,9.1777,9.617
"11263",6.1512,7.2206,7.9035,8.436,8.9215,9.3923,9.8585
"11264",6.1346,7.1936,7.8686,8.3932,8.871,9.3344,9.7931
"11265",6.1898,7.14,7.7695,8.2701,8.7289,9.1743,9.6154
"11266",6.1331,7.0901,7.7236,8.2259,8.686,9.1328,9.5753
"11267",6.1334,7.0671,7.6925,8.1915,8.6495,9.0945,9.5353
"11268",6.1303,7.0633,7.6788,8.1649,8.6097,9.0415,9.4692
"11269",6.2023,7.1032,7.7094,8.1944,8.6395,9.0717,9.4999
"11270",6.1322,7.09,7.7307,8.2422,8.7116,9.1677,9.6195
"11271",6.1699,7.1624,7.8084,8.3173,8.7826,9.2342,9.6814
"11272",6.1413,7.1499,7.8041,8.318,8.7876,9.2434,9.6947
"11273",6.1364,7.0952,7.7404,8.2573,8.7321,9.1935,9.6506
"11274",6.1338,7.1137,7.7621,8.2768,8.7487,9.2069,9.6608
"11275",6.1549,7.199,7.8664,8.3869,8.8614,9.3217,9.7774
"11276",6.1428,7.1524,7.8156,8.3407,8.8214,9.2882,9.7505
"11277",6.17,7.2252,7.8935,8.412,8.8839,9.3414,9.7943
"11278",6.1785,7.1132,7.7356,8.2311,8.6853,9.1264,9.5633
"11279",6.1215,7.1225,7.7703,8.2773,8.7402,9.1893,9.6341
"11280",6.1277,7.1213,7.7762,8.2951,8.7704,9.232,9.6891
"11281",6.1502,7.0936,7.7251,8.2293,8.6922,9.1418,9.5873
"11282",6.1186,7.1099,7.7653,8.2851,8.7613,9.2238,9.6819
"11283",6.2032,7.1937,7.8315,8.331,8.7868,9.2288,9.6665
"11284",6.1281,7.1079,7.7466,8.2488,8.7078,9.1533,9.5945
"11285",6.1365,7.0936,7.731,8.2386,8.7042,9.1565,9.6045
"11286",6.1537,7.0576,7.6691,8.1591,8.6092,9.0465,9.4798
"11287",6.1398,7.0859,7.7141,8.213,8.6703,9.1144,9.5543
"11288",6.175,7.1651,7.7992,8.2934,8.7439,9.1807,9.6133
"11289",6.1377,7.1826,7.8676,8.4097,8.906,9.3878,9.865
"11290",6.1297,7.1925,7.8704,8.3978,8.8784,9.3444,9.8059
"11291",6.1891,7.2383,7.9137,8.4433,8.9268,9.3958,9.8602
"11292",6.1817,7.1918,7.8452,8.3586,8.8277,9.2827,9.7333
"11293",6.1583,7.0657,7.6641,8.1365,8.5687,8.9881,9.4036
"11294",6.135,7.0506,7.6684,8.1629,8.6171,9.0585,9.4957
"11295",6.1943,7.2195,7.8698,8.3747,8.8342,9.2797,9.7207
"11296",6.134,7.148,7.8024,8.3148,8.7826,9.2364,9.6859
"11297",6.1335,7.0622,7.6778,8.1657,8.6127,9.0468,9.4767
"11298",6.1545,7.1845,7.855,8.3836,8.8671,9.3363,9.8011
"11299",6.1207,7.0386,7.6555,8.1475,8.5988,9.0373,9.4717
"11300",6.1492,7.1448,7.7966,8.3114,8.7824,9.2396,9.6924
"11301",6.1773,7.0778,7.6813,8.1627,8.6043,9.0332,9.458
"11302",6.1998,7.2248,7.8886,8.4109,8.8881,9.351,9.8094
"11303",6.1826,7.1117,7.7213,8.2025,8.6426,9.0698,9.4928
"11304",6.13,7.1267,7.7705,8.2741,8.7338,9.1797,9.6213
"11305",6.198,7.1113,7.7092,8.1797,8.6097,9.0269,9.44
"11306",6.1427,7.0982,7.7315,8.2345,8.6956,9.1434,9.587
"11307",6.1553,7.2045,7.8817,8.413,8.898,9.3686,9.8346
"11308",6.1706,7.1262,7.7517,8.2454,8.697,9.1353,9.5694
"11309",6.1661,7.0885,7.7058,8.1984,8.6504,9.0894,9.5243
"11310",6.1944,7.1506,7.7776,8.273,8.7262,9.166,9.6016
"11311",6.17,7.1322,7.7635,8.2623,8.7187,9.1617,9.6004
"11312",6.2083,7.1441,7.758,8.2431,8.6867,9.1172,9.5435
"11313",6.1602,7.1925,7.8507,8.363,8.8299,9.2826,9.7309
"11314",6.1248,7.0364,7.6599,8.1621,8.6241,9.0734,9.5184
"11315",6.1431,7.1181,7.7521,8.2502,8.7054,9.1471,9.5845
"11316",6.1767,7.1538,7.7911,8.2937,8.7532,9.1993,9.641
"11317",6.1271,7.089,7.736,8.2537,8.7292,9.1913,9.649
"11318",6.2014,7.1514,7.7781,8.2752,8.7303,9.1721,9.6096
"11319",6.177,7.2115,7.8686,8.3791,8.844,9.2947,9.7409
"11320",6.1923,7.2041,7.8605,8.3772,8.8494,9.3076,9.7613
"11321",6.1535,7.1438,7.784,8.2856,8.7435,9.1879,9.6278
"11322",6.1851,7.2311,7.8915,8.4028,8.8678,9.3184,9.7645
"11323",6.1926,7.0913,7.6879,8.1611,8.5944,9.015,9.4316
"11324",6.1209,7.0456,7.6657,8.1599,8.6134,9.0539,9.4904
"11325",6.2004,7.2114,7.8631,8.374,8.8404,9.2927,9.7405
"11326",6.1505,7.2034,7.8863,8.4237,8.915,9.3917,9.8639
"11327",6.1657,7.1649,7.8109,8.3179,8.781,9.2303,9.6752
"11328",6.1737,7.184,7.8463,8.3706,8.8505,9.3163,9.7777
"11329",6.2046,7.2116,7.8576,8.3626,8.8232,9.2698,9.712
"11330",6.1707,7.1433,7.7725,8.2658,8.7161,9.153,9.5856
"11331",6.1262,7.0414,7.6606,8.1565,8.612,9.0547,9.4933
"11332",6.1259,7.1313,7.7904,8.3108,8.787,9.2494,9.7073
"11333",6.166,7.0946,7.718,8.2166,8.6743,9.119,9.5596
"11334",6.1321,7.0748,7.7023,8.2014,8.659,9.1035,9.5438
"11335",6.1641,7.0581,7.6603,8.1416,8.5833,9.0124,9.4375
"11336",6.1577,7.1781,7.8383,8.3565,8.8298,9.2891,9.7439
"11337",6.1746,7.1126,7.7423,8.2461,8.7087,9.158,9.6032
"11338",6.1327,7.1517,7.8016,8.3059,8.7651,9.2102,9.651
"11339",6.1289,7.0836,7.717,8.2198,8.6806,9.1282,9.5716
"11340",6.1922,7.1947,7.8311,8.3247,8.7738,9.2092,9.6401
"11341",6.1201,7.0451,7.6613,8.1505,8.5988,9.0342,9.4655
"11342",6.1749,7.0771,7.6788,8.1573,8.5957,9.0213,9.443
"11343",6.145,7.0971,7.7278,8.2285,8.6874,9.1331,9.5746
"11344",6.1835,7.2073,7.8693,8.3895,8.8648,9.3258,9.7824
"11345",6.1873,7.1732,7.8134,8.3169,8.7769,9.2233,9.6652
"11346",6.1287,7.0418,7.6592,8.1533,8.6071,9.048,9.4849
"11347",6.1684,7.1521,7.7935,8.2992,8.7618,9.2107,9.6553
"11348",6.1614,7.1649,7.8153,8.3266,8.7938,9.2472,9.6961
"11349",6.1661,7.1304,7.7561,8.2474,8.6961,9.1316,9.5628
"11350",6.1277,7.1283,7.777,8.2859,8.7508,9.2019,9.6487
"11351",6.1431,7.1932,7.8598,8.3768,8.8474,9.3037,9.7554
"11352",6.1575,7.0899,7.7127,8.2091,8.6645,9.1069,9.5451
"11353",6.1917,7.1945,7.8478,8.3633,8.8346,9.2921,9.7451
"11354",6.1835,7.198,7.8535,8.3683,8.8383,9.2944,9.746
"11355",6.1334,7.0763,7.696,8.1847,8.6316,9.0655,9.4952
"11356",6.1465,7.2008,7.886,8.4259,8.9195,9.3986,9.8731
"11357",6.1235,7.1796,7.8537,8.3778,8.8552,9.3182,9.7767
"11358",6.2001,7.1757,7.8034,8.2942,8.7418,9.1758,9.6055
"11359",6.153,7.1332,7.7695,8.2691,8.7255,9.1684,9.6069
"11360",6.1712,7.1763,7.8269,8.3378,8.8044,9.257,9.7053
"11361",6.1611,7.0672,7.6752,8.1604,8.6056,9.0381,9.4665
"11362",6.143,7.0438,7.6487,8.1308,8.573,9.0026,9.4282
"11363",6.141,7.1848,7.8559,8.3807,8.8596,9.3243,9.7844
"11364",6.1449,7.0701,7.6819,8.1662,8.6097,9.0403,9.4668
"11365",6.1855,7.1398,7.7749,8.2811,8.7453,9.1962,9.6428
"11366",6.1226,7.1832,7.8653,8.3985,8.885,9.357,9.8244
"11367",6.133,7.0514,7.6595,8.1406,8.5811,9.0087,9.4323
"11368",6.1722,7.1429,7.7718,8.2652,8.7157,9.1527,9.5854
"11369",6.1599,7.158,7.8055,8.3142,8.7789,9.2298,9.6764
"11370",6.1692,7.2227,7.8858,8.3977,8.8629,9.3137,9.76
"11371",6.1373,7.1342,7.7787,8.2836,8.7446,9.1919,9.6349
"11372",6.1691,7.1799,7.833,8.3456,8.8138,9.2682,9.718
"11373",6.1352,7.086,7.7265,8.2394,8.7107,9.1686,9.6223
"11374",6.1979,7.1212,7.7229,8.1956,8.6273,9.0461,9.4608
"11375",6.1452,7.0742,7.6867,8.1707,8.6135,9.0433,9.4691
"11376",6.1913,7.1203,7.7286,8.208,8.6463,9.0716,9.4928
"11377",6.1305,7.1272,7.7771,8.2885,8.756,9.2098,9.6592
"11378",6.1898,7.2163,7.8781,8.3972,8.8709,9.3303,9.7853
"11379",6.1962,7.1548,7.7866,8.2875,8.746,9.1912,9.632
"11380",6.1668,7.1152,7.7481,8.2531,8.7164,9.1665,9.6123
"11381",6.1296,7.2016,7.8915,8.4314,8.9241,9.4021,9.8755
"11382",6.1192,7.1178,7.7717,8.2872,8.7586,9.2163,9.6695
"11383",6.1802,7.1305,7.7565,8.2524,8.7065,9.1473,9.584
"11384",6.1213,7.0515,7.6796,8.1824,8.6442,9.0929,9.5375
"11385",6.1709,7.1485,7.7912,8.3002,8.7663,9.2187,9.6667
"11386",6.1852,7.2224,7.877,8.3835,8.8441,9.2905,9.7324
"11387",6.1627,7.1547,7.7948,8.296,8.7536,9.1975,9.6371
"11388",6.1187,7.156,7.8317,8.3633,8.8493,9.321,9.7881
"11389",6.1875,7.1092,7.7107,8.1834,8.6153,9.0343,9.4492
"11390",6.1478,7.1583,7.8169,8.3357,8.81,9.2704,9.7263
"11391",6.1936,7.2235,7.8708,8.37,8.8234,9.2627,9.6976
"11392",6.1805,7.0838,7.6808,8.1529,8.585,9.0044,9.4198
"11393",6.2061,7.0955,7.6834,8.1482,8.5733,8.9858,9.3943
"11394",6.1687,7.1615,7.8012,8.3018,8.7586,9.2018,9.6405
"11395",6.132,7.1961,7.8739,8.4004,8.8798,9.3446,9.8049
"11396",6.1307,7.0836,7.7223,8.2324,8.7008,9.1559,9.6067
"11397",6.1478,7.0912,7.715,8.2097,8.6629,9.103,9.5389
"11398",6.1192,7.1152,7.7643,8.2748,8.7414,9.1943,9.6429
"11399",6.1503,7.1908,7.8595,8.3824,8.8594,9.3223,9.7805
"11400",6.1508,7.0661,7.6828,8.1763,8.6296,9.07,9.5063
"11401",6.1356,7.1368,7.7794,8.2801,8.7366,9.1793,9.6176
"11402",6.1768,7.1498,7.7836,8.283,8.7395,9.1826,9.6213
"11403",6.163,7.0818,7.6862,8.1633,8.5998,9.0234,9.443
"11404",6.1412,7.1643,7.8349,8.3654,8.8511,9.3227,9.7897
"11405",6.1911,7.204,7.8541,8.3624,8.826,9.2757,9.7209
"11406",6.1194,7.0398,7.6646,8.1658,8.6266,9.0744,9.5181
"11407",6.1359,7.1368,7.7992,8.3255,8.808,9.2766,9.7407
"11408",6.1986,7.1186,7.7271,8.2097,8.6516,9.0805,9.5053
"11409",6.1952,7.2032,7.8503,8.3565,8.8182,9.266,9.7094
"11410",6.1671,7.1337,7.7761,8.2877,8.7569,9.2126,9.664
"11411",6.2065,7.1723,7.7972,8.2874,8.7349,9.1689,9.5986
"11412",6.2058,7.0973,7.6922,8.1651,8.5984,9.0189,9.4354
"11413",6.168,7.0869,7.7071,8.2042,8.6609,9.1047,9.5442
"11414",6.1575,7.0713,7.6768,8.1567,8.5962,9.023,9.4458
"11415",6.1454,7.2093,7.8934,8.4287,8.9173,9.3913,9.8606
"11416",6.1761,7.1093,7.714,8.1869,8.6184,9.0369,9.4512
"11417",6.1919,7.1401,7.7658,8.2619,8.7163,9.1573,9.5941
"11418",6.1834,7.1468,7.7725,8.2643,8.7136,9.1495,9.5812
"11419",6.127,7.1134,7.7567,8.263,8.7259,9.1753,9.6203
"11420",6.139,7.1183,7.7541,8.2533,8.7094,9.1519,9.5902
"11421",6.1998,7.1639,7.794,8.2914,8.7462,9.1876,9.6247
"11422",6.1602,7.1798,7.8317,8.3398,8.8031,9.2523,9.6972
"11423",6.2049,7.1698,7.8003,8.2981,8.7533,9.195,9.6324
"11424",6.1513,7.0891,7.7183,8.2212,8.6829,9.1315,9.5759
"11425",6.1524,7.1796,7.8382,8.3524,8.8212,9.2759,9.7261
"11426",6.195,7.102,7.697,8.1657,8.594,9.0096,9.4212
"11427",6.1611,7.1245,7.7527,8.247,8.6988,9.1372,9.5714
"11428",6.1325,7.1846,7.8622,8.3922,8.8758,9.3449,9.8094
"11429",6.1758,7.247,7.9197,8.4389,8.9107,9.3679,9.8204
"11430",6.1571,7.1726,7.8378,8.364,8.8457,9.3133,9.7764
"11431",6.1791,7.2133,7.8778,8.3978,8.8722,9.3324,9.788
"11432",6.1291,7.0423,7.658,8.1501,8.6021,9.0413,9.4763
"11433",6.1672,7.1957,7.8495,8.3573,8.8196,9.2679,9.7117
"11434",6.1305,7.1885,7.8718,8.4075,8.8966,9.3711,9.841
"11435",6.1585,7.2191,7.8981,8.4283,8.912,9.3811,9.8455
"11436",6.2022,7.2355,7.8976,8.4152,8.8872,9.3449,9.7981
"11437",6.1997,7.1014,7.7033,8.1825,8.6218,9.0484,9.4708
"11438",6.2068,7.2158,7.8594,8.3609,8.8177,9.2605,9.6989
"11439",6.1797,7.2281,7.8911,8.405,8.8726,9.3258,9.7745
"11440",6.1325,7.1082,7.7474,8.2515,8.7127,9.1604,9.6039
"11441",6.1855,7.0933,7.6959,8.1741,8.6122,9.0375,9.4588
"11442",6.1302,7.0923,7.7203,8.2139,8.665,9.1028,9.5364
"11443",6.1764,7.1039,7.717,8.2028,8.6477,9.0797,9.5075
"11444",6.1385,7.2094,7.8872,8.4119,8.8893,9.3521,9.8102
"11445",6.1424,7.1274,7.7675,8.2702,8.7295,9.1752,9.6166
"11446",6.1334,7.1324,7.7796,8.2871,8.7507,9.2005,9.646
"11447",6.1547,7.1037,7.7426,8.2547,8.7251,9.1822,9.635
"11448",6.145,7.195,7.8693,8.3966,8.8778,9.3446,9.8068
"11449",6.1223,7.1046,7.7497,8.2589,8.7247,9.177,9.6249
"11450",6.1515,7.1061,7.7283,8.2174,8.6642,9.0978,9.5272
"11451",6.2034,7.1686,7.794,8.2847,8.7328,9.1673,9.5976
"11452",6.1408,7.0763,7.7049,8.2075,8.6691,9.1176,9.5619
"11453",6.119,7.1453,7.8288,8.3739,8.8739,9.3596,9.8407
"11454",6.1336,7.0888,7.7119,8.2013,8.6485,9.0825,9.5123
"11455",6.1251,7.1885,7.876,8.415,8.9071,9.3845,9.8573
"11456",6.1969,7.1224,7.7227,8.1928,8.6216,9.0376,9.4494
"11457",6.1685,7.1287,7.7635,8.2678,8.7299,9.1786,9.623
"11458",6.159,7.1893,7.8498,8.3658,8.8364,9.293,9.745
"11459",6.166,7.2208,7.8905,8.4108,8.8846,9.344,9.7989
"11460",6.1926,7.1502,7.773,8.2629,8.7105,9.1448,9.5749
"11461",6.1222,7.1395,7.8042,8.3285,8.808,9.2736,9.7347
"11462",6.1499,7.0736,7.6808,8.1598,8.5979,9.0231,9.4443
"11463",6.1411,7.1012,7.732,8.2301,8.6858,9.1282,9.5664
"11464",6.1576,7.0749,7.6894,8.1798,8.6298,9.067,9.5001
"11465",6.1386,7.1655,7.8309,8.3534,8.8306,9.2936,9.7521
"11466",6.1885,7.1827,7.829,8.338,8.8033,9.2548,9.7019
"11467",6.118,7.1775,7.8599,8.3931,8.8796,9.3515,9.8188
"11468",6.2088,7.1979,7.845,8.3566,8.8246,9.2787,9.7285
"11469",6.1748,7.1123,7.7244,8.2061,8.6463,9.0734,9.4964
"11470",6.171,7.2113,7.8848,8.4147,8.8989,9.3687,9.834
"11471",6.1396,7.2125,7.8976,8.4313,8.9179,9.3897,9.8569
"11472",6.1511,7.17,7.8395,8.3698,8.8554,9.3269,9.7939
"11473",6.1837,7.1242,7.7528,8.2546,8.715,9.1621,9.605
"11474",6.1291,7.1784,7.8467,8.3658,8.8385,9.2968,9.7507
"11475",6.1522,7.1537,7.7986,8.303,8.7634,9.2101,9.6523
"11476",6.1263,7.1188,7.7625,8.2672,8.7282,9.1755,9.6184
"11477",6.1317,7.1003,7.7407,8.2486,8.7139,9.1658,9.6135
"11478",6.154,7.1855,7.8557,8.3833,8.8657,9.3338,9.7973
"11479",6.1933,7.1862,7.8303,8.337,8.7999,9.249,9.6938
"11480",6.1485,7.1935,7.8622,8.3837,8.8593,9.3205,9.7772
"11481",6.1622,7.2178,7.8959,8.4267,8.9111,9.381,9.8462
"11482",6.1236,7.1257,7.7799,8.2951,8.7662,9.2234,9.6763
"11483",6.1205,7.0769,7.7132,8.2192,8.6831,9.1338,9.5802
"11484",6.1482,7.1263,7.7629,8.2635,8.7211,9.1652,9.605
"11485",6.1262,7.1694,7.8528,8.393,8.8875,9.3676,9.843
"11486",6.1916,7.2377,7.9002,8.4143,8.8821,9.3355,9.7843
"11487",6.1933,7.2182,7.8723,8.3821,8.8467,9.2972,9.7432
"11488",6.1224,7.1746,7.8665,8.4144,8.9161,9.4032,9.8857
"11489",6.1235,7.2019,7.8956,8.4381,8.9332,9.4135,9.8891
"11490",6.1356,7.1214,7.7708,8.2852,8.7562,9.2136,9.6667
"11491",6.1914,7.1407,7.767,8.2637,8.7185,9.16,9.5972
"11492",6.1345,7.1407,7.7965,8.3132,8.7858,9.2445,9.6989
"11493",6.2034,7.1363,7.7464,8.2271,8.6665,9.0927,9.5148
"11494",6.1866,7.1573,7.786,8.2794,8.73,9.1672,9.6001
"11495",6.1812,7.1979,7.8405,8.3378,8.7899,9.2281,9.6619
"11496",6.1631,7.082,7.6983,8.1907,8.6426,9.0816,9.5164
"11497",6.193,7.1523,7.7692,8.2508,8.6899,9.1156,9.5371
"11498",6.1517,7.0663,7.6768,8.1626,8.6081,9.0408,9.4695
"11499",6.2049,7.2238,7.8707,8.3732,8.8306,9.2739,9.7127
"11500",6.1725,7.2305,7.8996,8.4182,8.8901,9.3474,9.8003
"11501",6.1409,7.1306,7.7672,8.264,8.7169,9.1563,9.5914
"11502",6.141,7.1777,7.8515,8.3822,8.8674,9.3383,9.8047
"11503",6.1476,7.1174,7.7633,8.278,8.7502,9.2089,9.6632
"11504",6.2033,7.1274,7.7409,8.2287,8.6756,9.1095,9.5393
"11505",6.194,7.2249,7.8884,8.4084,8.883,9.3433,9.7991
"11506",6.134,7.1068,7.7581,8.2784,8.7561,9.2202,9.68
"11507",6.1728,7.0997,7.719,8.2129,8.6659,9.1059,9.5418
"11508",6.124,7.065,7.6976,8.2028,8.6665,9.1169,9.5632
"11509",6.1216,7.0628,7.6856,8.1785,8.6299,9.0682,9.5024
"11510",6.1346,7.2167,7.9093,8.4498,8.9426,9.4207,9.894
"11511",6.1846,7.2015,7.8469,8.3478,8.8038,9.2457,9.6833
"11512",6.1285,7.1851,7.8684,8.4042,8.8934,9.368,9.8381
"11513",6.1304,7.17,7.847,8.3799,8.8669,9.3396,9.8078
"11514",6.1248,7.1338,7.7812,8.2854,8.7449,9.1905,9.6318
"11515",6.2067,7.1909,7.8197,8.3095,8.7557,9.1883,9.6165
"11516",6.1397,7.1304,7.7736,8.2784,8.7396,9.1872,9.6304
"11517",6.1488,7.1858,7.859,8.3887,8.8729,9.3427,9.808
"11518",6.1349,7.0889,7.7219,8.2249,8.6859,9.1337,9.5773
"11519",6.1664,7.1744,7.8264,8.3384,8.8061,9.2599,9.7093
"11520",6.21,7.1692,7.8,8.2997,8.757,9.2009,9.6404
"11521",6.1856,7.2111,7.8629,8.3696,8.8311,9.2785,9.7213
"11522",6.2043,7.1558,7.7829,8.2802,8.7354,9.1773,9.6149
"11523",6.1751,7.2319,7.8958,8.4078,8.8729,9.3235,9.7696
"11524",6.1317,7.0658,7.6916,8.1906,8.6484,9.0932,9.5337
"11525",6.1191,7.1643,7.8436,8.3776,8.8657,9.3394,9.8085
"11526",6.1401,7.1862,7.8619,8.3919,8.876,9.3457,9.8108
"11527",6.1245,7.1634,7.85,8.3953,8.8951,9.3804,9.8612
"11528",6.2066,7.224,7.8749,8.3831,8.8463,9.2955,9.7401
"11529",6.1265,7.1377,7.7968,8.3153,8.7893,9.2493,9.7049
"11530",6.1779,7.1524,7.7809,8.2729,8.7218,9.1573,9.5885
"11531",6.1578,7.1078,7.7293,8.219,8.6667,9.1013,9.5317
"11532",6.1959,7.2177,7.869,8.3764,8.8386,9.2868,9.7305
"11533",6.1294,7.1832,7.8552,8.3775,8.8533,9.3147,9.7715
"11534",6.1358,7.084,7.7208,8.2299,8.6973,9.1515,9.6014
"11535",6.1675,7.2099,7.8727,8.388,8.8574,9.3125,9.7631
"11536",6.1947,7.0902,7.6813,8.1483,8.5754,8.9899,9.4004
"11537",6.2032,7.2366,7.8892,8.3945,8.8541,9.2994,9.7402
"11538",6.2114,7.1987,7.8456,8.3576,8.8261,9.2807,9.7309
"11539",6.1234,7.1265,7.7783,8.2903,8.7582,9.2123,9.662
"11540",6.1732,7.1957,7.8501,8.3608,8.8265,9.278,9.7252
"11541",6.1338,7.0466,7.6696,8.1712,8.6327,9.0814,9.5259
"11542",6.1769,7.1507,7.7829,8.2797,8.7336,9.1741,9.6103
"11543",6.2114,7.2,7.8422,8.3479,8.81,9.2583,9.7022
"11544",6.1228,7.1035,7.7572,8.2781,8.7559,9.2201,9.6799
"11545",6.1188,7.2034,7.8934,8.4285,8.9156,9.3877,9.8552
"11546",6.1991,7.1898,7.8362,8.3467,8.8135,9.2665,9.715
"11547",6.1497,7.1019,7.7256,8.2171,8.6666,9.1029,9.535
"11548",6.1189,7.1666,7.8462,8.38,8.8678,9.3412,9.81
"11549",6.1906,7.2114,7.8642,8.3736,8.8381,9.2886,9.7345
"11550",6.1677,7.1736,7.8268,8.3409,8.8109,9.267,9.7186
"11551",6.1221,7.1309,7.7843,8.2961,8.7632,9.2165,9.6654
"11552",6.1176,7.0639,7.693,8.1922,8.6494,9.0935,9.5334
"11553",6.2096,7.2026,7.8348,8.3261,8.7735,9.207,9.6363
"11554",6.1182,7.1246,7.7933,8.3252,8.8129,9.2866,9.7559
"11555",6.1194,7.1147,7.7659,8.2791,8.7484,9.204,9.6552
"11556",6.1287,7.1131,7.7557,8.2616,8.7241,9.1731,9.6178
"11557",6.2051,7.1478,7.7725,8.2692,8.7242,9.166,9.6035
"11558",6.154,7.1147,7.7486,8.251,8.7113,9.1583,9.601
"11559",6.1971,7.2219,7.8806,8.3966,8.8675,9.3241,9.7763
"11560",6.1355,7.0875,7.7174,8.2167,8.6741,9.1183,9.5582
"11561",6.1534,7.065,7.669,8.1473,8.5854,9.0108,9.4321
"11562",6.1419,7.0803,7.7085,8.2096,8.6693,9.1159,9.5583
"11563",6.1621,7.1391,7.7869,8.3025,8.7752,9.2344,9.6891
"11564",6.1371,7.1978,7.8843,8.4235,8.9162,9.3942,9.8677
"11565",6.1222,7.0511,7.6744,8.1714,8.6274,9.0704,9.5092
"11566",6.1994,7.1633,7.7865,8.2751,8.7211,9.1537,9.582
"11567",6.155,7.1009,7.7345,8.2408,8.7056,9.1572,9.6045
"11568",6.192,7.1268,7.739,8.2218,8.6633,9.0916,9.5158
"11569",6.1793,7.1647,7.803,8.3043,8.7624,9.2068,9.6468
"11570",6.148,7.2131,7.9087,8.4585,8.9616,9.4499,9.9335
"11571",6.1769,7.1719,7.8117,8.3119,8.7683,9.211,9.6494
"11572",6.123,7.1766,7.8607,8.3982,8.8894,9.366,9.838
"11573",6.1312,7.061,7.6894,8.1933,8.6562,9.1062,9.5519
"11574",6.1265,7.0827,7.7103,8.2051,8.6577,9.0971,9.5323
"11575",6.1216,7.1926,7.8884,8.4359,8.9363,9.422,9.903
"11576",6.2059,7.1025,7.7057,8.1879,8.6304,9.0601,9.4857
"11577",6.1476,7.0859,7.7083,8.2022,8.6547,9.094,9.5293
"11578",6.1354,7.0694,7.6919,8.187,8.6408,9.0817,9.5183
"11579",6.1531,7.1356,7.7682,8.2622,8.713,9.1502,9.5831
"11580",6.176,7.0798,7.6928,8.1849,8.6373,9.0768,9.5122
"11581",6.18,7.1699,7.8063,8.3037,8.7573,9.1972,9.6328
"11582",6.1245,7.0564,7.6698,8.153,8.5948,9.0236,9.4483
"11583",6.1918,7.1594,7.7956,8.2993,8.7604,9.2079,9.6511
"11584",6.1294,7.1638,7.8342,8.3606,8.8416,9.3083,9.7706
